,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
0,video_listing,Hurricane Wisdom,,,,,,US,2024-10-16
1,video,The Pat McAfee Show Live | Monday October 14th 2024,The Pat McAfee Show,"Welcome to The Pat McAfee Show LIVE from Noon-3PM EST Mon-Fri. You can also find us live on ESPN, ESPN+, & TikTok!

Become a #McAfeeMafia member! https://www.youtube.com/channel/UCxcTeAKWJca6XyJ37_...",490149,2024-10-14,3:39:36,US,2024-10-16
2,video,Agatha All Along | Midseason Trailer,Marvel Entertainment,"“What does Billy Maximoff want at the end of the road?” 👀😈

Only 4 episodes left of Marvel Television's #AgathaAllAlong, now streaming on @DisneyPlus.

► Watch Marvel on Disney+:...",716973,2024-10-14,1:15,US,2024-10-16
3,shorts_listing,Trending Shorts,,,,,,US,2024-10-16
4,video,Aidan Hutchinson Horrible Leg Injury - Doctor Explains,Brian Sutterer MD,Thank you Henson Shaving for sponsoring this video. Go to https://hensonshaving.com and enter BRIANMD at checkout to get 100 free blades with your purchase. (Note: you must add both the 100-blade...,1152017,2024-10-14,9:33,US,2024-10-16
5,video,"SEVENTEEN (세븐틴) 'LOVE, MONEY, FAME (feat. DJ Khaled)' Official MV",HYBE LABELS,"SEVENTEEN (세븐틴) 'LOVE, MONEY, FAME (feat. DJ Khaled)' Official MV

Credits:

Producer｜HAN SUNGSOO

Head of Production｜KIM DAUN

Creative Director｜YI HYOJIN
Creative Production｜JANG...",14106223,2024-10-14,3:35,US,2024-10-16
6,video,I Spent 100 Days in a Flood Infection in Hardcore Minecraft... Here's What Happened,Forge Labs,"I Spent 100 Days in a Ancient Parasite Outbreak in Hardcore Minecraft... Here's What Happened

Check out the Modpack  Here:
https://modrinth.com/modpack/dawn-of-the-flood-fl

Check out the...",992367,2024-10-13,3:23:34,US,2024-10-16
7,video,"Blastoff! SpaceX Starship launches on 5th flight, nails 'chopsticks' booster catch!",VideoFromSpace,"SpaceX launched Starship for 5th time on Oct. 13, 2024 from Starbase in south Texas. The Super Heavy booster was caught by the launch tower's 'chopsticks' shortly after separation from Starship....",1552113,2024-10-13,10:21,US,2024-10-16
8,video,[4K] Watch SpaceX Catch A Starship Rocket From Space!!! #IFT5,Everyday Astronaut,"[TIME SUBJECT TO CHANGE] This is the fifth fully integrated full stack test flight of Starship and the mighty Super Heavy booster, the largest and most powerful rocket to ever fly. It produces...",2663368,2024-10-14,4:01:11,US,2024-10-16
9,video,Watch Jerry Jones reactions after a Cowboys  blowout loss (47-9) to the Lions,Cowboys Fan Club,"Watch Jerry Jones reactions after a Cowboys  blowout loss (47-9) to the Lions on his 82nd birthday.
The Dallas Cowboys suffered a 47-9 loss to the Detroit Lions,This marked as their worst loss...",605954,2024-10-14,1:32,US,2024-10-16
10,video,Michael Irvin on Dallas Cowboys 38 Point Loss,Michael Irvin,"Michael Irvin on Dallas Cowboys 38 Point Loss

Subscribe if you are new and enjoy the content!!! 
https://lnk.to/MichaelIrvin

My other socials: 
Twitter: https://twitter.com/michaelirvin88...",311264,2024-10-14,6:23,US,2024-10-16
11,video,7 Days Exploring An Underground City,MrBeast,"This salt mine is the coolest underground city I’ve ever seen
Get Zaxbys MrBeast Box while you still can - Chicken Fingerz™, cheddar bites, fries, double Texas toast, signature sauces,...",51299392,2024-10-13,20:35,US,2024-10-16
12,video,How SpaceX Landed A Rocket... Without Landing Legs. Catching a Giant Rocket With Giant Chopsticks,Scott Manley,This morning SpaceX performed the 5th flight of their Starship/SuperHeavy launch system and once again made a clear step forward as they demonstrated precision touchdown with both the booster...,1028130,2024-10-14,21:03,US,2024-10-16
13,video,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,NFL,"Watch live local and primetime games, NFL RedZone, and NFL Network on Plus.NFL.com

Check out our other channels:
NFL Mundo https://www.youtube.com/mundonfl
NFL Brasil https://www.youtube.com/c/NFL...",1988976,2024-10-14,11:55,US,2024-10-16
14,video,Three Idiots vs Ultra Instinct Goku Sparking Zero Raid,Rhymestyle,"Dragon Ball Sparking Zero has a unique feature where you can create your own custom WHAT IF mode scenarios and today the three idiots battle against Ultra Instinct Goku!
#dragonballsparkingzero...",438035,2024-10-14,56:58,US,2024-10-16
15,video,THE LAMBORGHINI I GAVE MY GIRLFRIEND IS UNDRIVEABLE,Mat Armstrong MK2,"Today the Lamborghini Urus I gave my girlfriend has broken and we are attempting to fix it. We also transform the Nissan GTR with a brand new wrap!

⬇️ FOR MY MAIN CHANNEL ⬇️
https://www.yo...",1961781,2024-10-14,45:14,US,2024-10-16
16,video,First Class on World’s Only 7 Star Sleeper Train,Trek Trendy,"Install Airalo today https://try.airalo.com/TrekTrendy and use my code TREKTRENDY3 to get $3 off your first eSim!

Join me on the World's only 7 Star Sleeper train for 80 hours across Japan,...",525341,2024-10-14,27:07,US,2024-10-16
17,video,Pittsburgh Steelers vs. Las Vegas Raiders | 2024 Week 6 Game Highlights,NFL,"Watch live local and primetime games, NFL RedZone, and NFL Network on Plus.NFL.com

Check out our other channels:
NFL Mundo https://www.youtube.com/mundonfl
NFL Brasil https://www.youtube.com/c/NFL...",973535,2024-10-14,12:32,US,2024-10-16
18,video,HIGHLIGHTS: Every Throw and Rush by Drake Maye in Debut vs. Texans | Patriots,New England Patriots,"Watch rookie quarterback Drake Maye throw for three touchdowns in his first NFL start vs. the Houston Texans on Sunday, October 13 2024 at Gillette Stadium in Foxborough, MA.

Subscribe to...",69935,2024-10-14,8:35,US,2024-10-16
19,video,Film Theory: The Inside Out Analog Horror Gets DARK...,The Film Theorists,"If you or someone you know is in danger or needs support for suicide or self-harm, please get in touch with local emergency services for help.

Below are additional helpline resources to talk...",794456,2024-10-14,17:14,US,2024-10-16
