,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
14,video,My Mario Childhood,Haminations,"The way I act while playing Mario party is not reflective of who i am.
MERCH: https://creatorink.com/collections/haminations

Buy our new card game, Hoard the Hams! https://wombocombo.games/...",1452816,2024-10-12,18:17,US,2024-10-14
15,video,JENNIE - Mantra (Official Music Video),JENNIE,"Official music video for “Mantra” by JENNIE out now: https://jennie.lnk.to/mantra

Directed by Tanu Muino

Follow JENNIE -

Instagram: https://www.instagram.com/jennierubyjane
TikTok: https://w...",23312591,2024-10-11,2:28,US,2024-10-14
16,video,Kinger's Special Place,GLITCH,"Kinger takes Pomni to his special place
WE'RE SO EXCITED TO SHOW OFF THESE ALL NEW KINGER AND DIGITAL CIRCUS ITEMS! Get them now👉 http://digitalcircus.store
All proceeds go straight into...",3516497,2024-10-12,3:13,US,2024-10-14
17,video,Destiny 2: Complete VESPER'S HOST Dungeon Guide!,Fallout Plays,"Go to https://buyraycon.com/fallout today & get twenty to FIFTY percent off, sitewide!  Thanks Raycon!
Here's my complete guide to the new VESPER’S HOST dungeon in Destiny 2, part of Destiny...",268774,2024-10-12,15:38,US,2024-10-14
18,video,Ilona Maher Joins Brittany Broski’s Royal Court,Royal Court,"SEASON 2 EPISODE 5 LETS HEAR IT FOR S2EP5!!!!!

Thank you SO much to literal olympian ilona for taking a break from ballroom dancing to join me in the realm ❤️🥇🏰

and as always thanks...",451860,2024-10-12,25:11,US,2024-10-14
19,video,"Tesla's 'We, Robot' Event: Everything Revealed in 8 Minutes",CNET,"At Tesla's 'We, Robot' event in Los Angeles, CEO Elon Musk unveils Robotaxi,  a fully autonomous car for less than $30,000. In addition, he reveals Robovan, a 20 passenger vehicle and new updates...",2566227,2024-10-11,7:32,US,2024-10-14
20,video,I Made My Own AAU Team and This Happened...,Jesser,"The Tournament Kit: https://go.bucketsquad.com/TournamentKit_Jesser Join Team Bucketsquad and get the EXACT Champion Jersey and matching shorts worn by our players in the AAU tournament!

Welcome...",1160095,2024-10-12,46:32,US,2024-10-14
21,video,"We, Robot | Tesla Robotaxi Unveil",Tesla,,1829657,2024-10-11,1:20:03,US,2024-10-14
22,video,Past Yesterday,Jelly Roll,"Provided to YouTube by Universal Music Group

Past Yesterday · Jelly Roll · Skylar Grey

Beautifully Broken

℗ 2024 Bailee & Buddy Management, Inc., under exclusive license to This Is Hit,...",156435,2024-10-12,3:14,US,2024-10-14
23,video,The Scariest Night Of My Life,Jordan Matter,Salish and Hudson made me think our house is actually haunted! Did she get this idea from the Royalty Family? I don't know but it was the weirdest night of my life. Sign up for our FREE Team...,3648642,2024-10-12,25:48,US,2024-10-14
24,video,Port Antonio,J. Cole,,3991896,2024-10-10,5:17,US,2024-10-14
25,video,FORTNITEMARES Is FINALLY Here!,TG Plays,"Fortnite Fortnitemares Update Chapter 5, Season 4 gameplay with Typical Gamer!
❤️ SUBSCRIBE & CLICK THE BELL! 🔔

MY GAMES in FORTNITE!
🔴 PLAY SUPER RED vs BLUE ► 2786-2114-8349...",1024270,2024-10-12,19:59,US,2024-10-14
26,video,Aphmau Joins Sprunki,Aphmau Shuki,"Aphmau Plays INCREDIBOX SPRUNKI!!
💜 Come take a look at my merch! 💜 https://aphmeow.com/
► Instagram: https://www.instagram.com/aphmau_ 

====. * ･ ｡ﾟ☆ [Friends!] ☆｡ﾟ･*...",1066530,2024-10-12,16:10,US,2024-10-14
27,video,Minecraft Future: THE MOVIE,Joll and Conk,"Joll, Conk, Golem, and Kibble are trapped in Minecrafts FUTURE, as Planet Hunters. Will they make it home?

Voice Actors - @TabiMC 

Thanks to Star Chile for the Dyna skin! 

Music:

Music...",747333,2024-10-12,46:31,US,2024-10-14
28,video,Helene's Aftermath - 96 Hours in Asheville,WBIR Channel 10,"On September 30, 2024, WBIR sent crews to Asheville to cover what happened to Western North Carolina after Hurricane Helene.
They spent a total of 96 hours on the ground.
These are the stories...",553891,2024-10-11,24:27,US,2024-10-14
29,video,FIRST RIDE: Tesla Robotaxi – Our Driverless Future Has Arrived!,Top Gear,"It's finally here: Elon Musk has revealed his long-awaited autonomous Tesla Robotaxi – also referred to as the Cybercab – at an event in Los Angeles, USA.

Looking a lot like the VW XL1...",633288,2024-10-12,24:58,US,2024-10-14
30,video,The Big Bang - Part 2,SolarBalls,"🏆 Get early access to episodes, perks, & support the future of SolarBalls on Patreon! 🏆
➔ https://www.patreon.com/SolarBalls

Welcome to SolarBalls! Space animation filled with fun,...",338733,2024-10-12,8:42,US,2024-10-14
31,video,Hurricane Milton leaves death and destruction in its wake in Florida,ABC News,"The storm roared onto the state's west coast as a Category 3 hurricane on Wednesday, bringing tornadoes, powerful winds and flooding rains. Several fatalities have been confirmed.",2131424,2024-10-11,8:41,US,2024-10-14
32,video,Miranda Hart Makes Selena Gomez Cry (For Good Reason) | The Graham Norton Show,The Graham Norton Show,"#MirandaHart tells #SelenaGomez that her recent documentary helped Miranda to be more open.

#GrahamNortonShow #GrahamNorton #TheGNShow

Follow us here:
Facebook: https://www.facebook.com/thegraham...",362497,2024-10-12,1:12,US,2024-10-14
33,video,Padres vs. Dodgers NLDS Game 5 Highlights (10/11/24) | MLB Highlights,MLB,"Padres vs. Dodgers NLDS Game 5 full game highlights from 10/11/24, presented by  @evanwilliamsbourbon 

Don't forget to subscribe! https://www.youtube.com/mlb

Follow us elsewhere too:
Twitter:...",1475874,2024-10-12,8:46,US,2024-10-14
34,video,DAISIES (A Hazbin Hotel Song) - Black Gryph0n & Baasik,Black Gryph0n,"STREAM #Daisies ON SPOTIFY: https://open.spotify.com/track/6IvI2Il2AdSHp9lmAIKzM7?si=E6I09GGBT9yoKQ_6_Tuvjg&context=spotify%3Aalbum%3A7ukohaVDbB4HQMultWmC2M

And EVERYWHERE ELSE: https://ffm.to/bgb...",551125,2024-10-12,2:23,US,2024-10-14
35,video,XG - IYKYK (Official Music Video),XG,"XG
IYKYK (from XG’s 2nd Mini Album ‘AWE’)
2024.10.11 FRI

Streaming/Download 
🎧https://XG.lnk.to/IYKYK

Music Video
ET             5AM
JST/KST  6PM

—-------------

XG
2nd Mini Album...",2745953,2024-10-11,3:10,US,2024-10-14
36,video,England 1-2 Greece | Three Lions Defeated At Wembley | UEFA Nations League Highlights,England,"Jude Bellingham's late goal seemed to secure a draw for England after Pavlidis opened the scoring in the second half. Pavlidis struck again in added time, sealing a dramatic victory and putting...",1224454,2024-10-12,3:04,US,2024-10-14
37,video,"Dax - ""Lonely Dirt Road"" (Official Music Video)",Dax,"[LYRICS BELOW] ""Lonely Dirt Road"" is a personal song i wrote. Share this with everyone and anyone and let's make an impact. Somebody out there needs this. Love y'all...Thank you.

Click here...",517330,2024-10-12,4:07,US,2024-10-14
38,video,The Weather Is About To Change A LOT...,Max Velocity - Severe Weather Center,"Please consider donating today to support those in need: https://theyallsquad.org/maxvelocity

In this forecast, we are breaking down a COLD BLAST that will impact the United States next week....",1505447,2024-10-11,9:01,US,2024-10-14
39,video,Fortnitemares All Bosses & Mythic Weapons Locations Guide (2024),EveryDay FN,"Fortnite Chapter 5 Season 4 Absolute Doom - Fortnitemares 2024 Event Update - Mythic Broom, Billy Boom, Wood Stake Shotgun & More - All Secret Halloween Map Update Changes - New Season 4 Storyline...",222749,2024-10-12,3:01,US,2024-10-14
40,video,I Bought Every Drill Brand and Made Them Fight,John Malecki Unscrewed,"I Bought 16 Drills and Made Them Fight
Remove your personal information from the web at https://joindeleteme.com/unscrewed
Use code Unscrewed for 20% off

Grab Yourself a Pair of the BEST Safety...",325629,2024-10-11,25:52,US,2024-10-14
41,video,SURVIVING HURRICANE MILTON - A DEVASTATING STORM EXPERIENCE,Trev and Chels,"Hurricane Milton is the second major hurricane to strike Florida in two weeks, aggressively spinning up to a Category 5 storm in the Gulf of Mexico before making landfall in Sarasota Wednesday...",919581,2024-10-11,39:29,US,2024-10-14
42,video,We've Just Found a New Type of Star and It's Terrifying,Thoughty2,"Get started with Odoo for free today: https://www.odoo.com/r/2e7

Thoughty2 Patreon & Discord: https://www.patreon.com/thoughty2
Thoughty2 Audiobook: https://geni.us/t2audio
Thoughty2 Book:...",345484,2024-10-12,14:38,US,2024-10-14
43,video,Tesla Robotaxi Ride-Along (Unedited),Auto Focus,"Riding along in the Tesla Robotaxi at the unveiling event. Shot on Phone 16 Pro

Full video coming soon",540526,2024-10-11,3:33,US,2024-10-14
44,video,Childhood Video Games,Degenerocity,"Break up with basic browsers. Get Opera GX using my link: https://www.operagx.gg/degenerocity 
Follow me on these: 
https://x.com/D3generocity
https://www.instagram.com/777degen/
Co-edited:...",588008,2024-10-11,24:36,US,2024-10-14
45,video,2000 Pound Table,Blacktail Studio,"Attempting to build my biggest project yet. A giant timber-framed table with built-in benches. Made with mortise and tenon joinery, half-lap joints, and lots of wood pegs. 
Sandpaper Storage...",950150,2024-10-11,46:50,US,2024-10-14
46,video,THE HATE ON MY MUSIC IS FORCED,JJ Olatunji,"KSI - Thick Of It (feat. Trippie Redd) 
Listen Now: https://lnk.to/Thickofit_Low

SEND CLIPS AND IDEAS USING #ksitntl #ksireacts on X, TikTok and Instagram. 

KSI X/Twitter Community: https://x.com...",3668565,2024-10-10,19:27,US,2024-10-14
47,video,Joker: Folie À Deux Pitch Meeting,Pitch Meeting,"Step inside the Pitch Meeting that led to Joker: Folie À Deux! 

Subscribe for more Pitch Meetings: https://www.youtube.com/channel/UC9Kq-yEt1iYsbUzNOoIRK0g

Joker was kind of a surprise hit...",950556,2024-10-11,5:17,US,2024-10-14
48,video,The Perfect Game for White Collar Psychopaths,General Sam,"👏Check Out My Podcast:
http://hyperurl.co/ForeheadFables

👏Starring:
https://www.twitch.tv/bootyswagga
https://www.twitch.tv/vilifiedpeanut
https://www.twitch.tv/carlosthegardener
https://www...",314795,2024-10-11,21:50,US,2024-10-14
49,video_listing,Recently trending,,,,,,US,2024-10-14
